hop,date,match_date,from,to,tournament,round,score,result,source,corrob,year,same_day,source_disagree,non_played,early_era
438,19840611,1984-06-11,Ivan Lendl,Leif Shiras,Queen's Club,R64,7-5 6-3,PLAYED,backbone,S+TML+DH+UTS,1984,FALSE,FALSE,FALSE,TRUE
439,19840611,1984-06-11,Leif Shiras,John McEnroe,Queen's Club,F,6-1 3-6 6-2,PLAYED,backbone,S+TML+DH+UTS,1984,FALSE,FALSE,FALSE,TRUE
440,19840820,1984-08-20,John McEnroe,Vijay Amritraj,Cincinnati,R64,6-7 6-2 6-3,PLAYED,backbone,S+TML+DH+UTS,1984,FALSE,FALSE,FALSE,TRUE
441,19840820,1984-08-20,Vijay Amritraj,Ramesh Krishnan,Cincinnati,R32,6-2 4-6 6-2,PLAYED,backbone,S+TML+DH+UTS,1984,FALSE,FALSE,FALSE,TRUE
442,19840820,1984-08-20,Ramesh Krishnan,Paul Mcnamee,Cincinnati,R16,7-6 6-7 7-6,PLAYED,backbone,S+TML+DH+UTS,1984,FALSE,FALSE,FALSE,TRUE
443,19840820,1984-08-20,Paul Mcnamee,Anders Jarryd,Cincinnati,QF,6-2 7-6,PLAYED,backbone,S+TML+DH+UTS,1984,FALSE,FALSE,FALSE,TRUE
444,19840820,1984-08-20,Anders Jarryd,Mats Wilander,Cincinnati,F,7-6 6-3,PLAYED,backbone,S+TML+DH+UTS,1984,FALSE,FALSE,FALSE,TRUE
445,19840828,1984-08-28,Mats Wilander,Pat Cash,US Open,QF,7-6 6-4 2-6 6-3,PLAYED,backbone,S+TML+DH+UTS,1984,FALSE,FALSE,FALSE,TRUE
446,19840828,1984-08-28,Pat Cash,Ivan Lendl,US Open,SF,3-6 6-3 6-4 6-7 7-6,PLAYED,backbone,S+TML+DH+UTS,1984,FALSE,FALSE,FALSE,TRUE
447,19840828,1984-08-28,Ivan Lendl,John McEnroe,US Open,F,6-3 6-4 6-1,PLAYED,backbone,S+TML+DH+UTS,1984,FALSE,FALSE,FALSE,TRUE
448,19850408,1985-04-08,John McEnroe,Joakim Nystrom,Dallas,QF,6-4 7-6 6-3,PLAYED,backbone,S+TML+DH+UTS,1985,FALSE,FALSE,FALSE,FALSE
449,19850408,1985-04-08,Joakim Nystrom,Tim Mayotte,Dallas,SF,6-4 4-6 6-2 7-5,PLAYED,backbone,S+TML+DH+UTS,1985,FALSE,FALSE,FALSE,FALSE
450,19850408,1985-04-08,Tim Mayotte,Ivan Lendl,Dallas,F,7-6 6-4 6-1,PLAYED,backbone,S+TML+DH+UTS,1985,FALSE,FALSE,FALSE,FALSE
451,19850520,1985-05-20,Ivan Lendl,Henri Leconte,Dusseldorf,RR,3-6 6-4 6-4,PLAYED,backbone,S+TML+DH+UTS,1985,FALSE,FALSE,FALSE,FALSE
452,19850527,1985-05-27,Henri Leconte,Mats Wilander,Roland Garros,QF,6-4 7-6 6-7 7-5,PLAYED,backbone,S+TML+DH+UTS,1985,FALSE,FALSE,FALSE,FALSE
453,19850624,1985-06-24,Mats Wilander,Slobodan Zivojinovic,Wimbledon,R128,6-2 5-7 7-5 6-0,PLAYED,backbone,S+TML+DH+UTS,1985,FALSE,FALSE,FALSE,FALSE
454,19850624,1985-06-24,Slobodan Zivojinovic,Heinz Gunthardt,Wimbledon,R64,6-4 4-6 4-6 6-3 6-4,PLAYED,backbone,S+TML+DH+UTS,1985,FALSE,FALSE,FALSE,FALSE
455,19850624,1985-06-24,Heinz Gunthardt,Anders Jarryd,Wimbledon,QF,6-4 6-3 6-2,PLAYED,backbone,S+TML+DH+UTS,1985,FALSE,FALSE,FALSE,FALSE
456,19850624,1985-06-24,Anders Jarryd,Boris Becker,Wimbledon,SF,2-6 7-6 6-3 6-3,PLAYED,backbone,S+TML+DH+UTS,1985,FALSE,FALSE,FALSE,FALSE
457,19850722,1985-07-22,Boris Becker,Ivan Lendl,Indianapolis,SF,5-7 6-2 6-2,PLAYED,backbone,S+TML+DH+UTS,1985,FALSE,FALSE,FALSE,FALSE
458,19850805,1985-08-05,Ivan Lendl,John McEnroe,Stratton Mountain,F,7-6 6-2,PLAYED,backbone,S+TML+DH+UTS,1985,FALSE,FALSE,FALSE,FALSE
459,19850827,1985-08-27,John McEnroe,Ivan Lendl,US Open,F,7-6 6-3 6-4,PLAYED,backbone,S+TML+DH+UTS,1985,FALSE,FALSE,FALSE,FALSE
460,19851125,1985-11-25,Ivan Lendl,Stefan Edberg,Australian Open,SF,6-7 7-5 6-1 4-6 9-7,PLAYED,backbone,S+TML+DH+UTS,1985,FALSE,FALSE,FALSE,FALSE
461,19860114,1986-01-14,Stefan Edberg,Johan Kriek,Masters,R16,6-2 4-6 6-2,PLAYED,backbone,S+TML+DH+UTS,1986,FALSE,FALSE,FALSE,FALSE
462,19860114,1986-01-14,Johan Kriek,Andres Gomez,Masters,QF,6-3 6-2,PLAYED,backbone,S+TML+DH+UTS,1986,FALSE,FALSE,FALSE,FALSE
463,19860114,1986-01-14,Andres Gomez,Ivan Lendl,Masters,SF,6-4 7-5,PLAYED,backbone,S+TML+DH+UTS,1986,FALSE,FALSE,FALSE,FALSE
464,19860324,1986-03-24,Ivan Lendl,Boris Becker,Chicago,F,7-6 6-3,PLAYED,backbone,S+TML+DH+UTS,1986,FALSE,FALSE,FALSE,FALSE
465,19860331,1986-03-31,Boris Becker,Tim Wilkison,Atlanta,R32,6-2 2-6 6-1,PLAYED,backbone,S+TML+DH+UTS,1986,FALSE,FALSE,FALSE,FALSE
466,19860331,1986-03-31,Tim Wilkison,Kevin Curren,Atlanta,F,7-6 7-6,PLAYED,backbone,S+TML+DH+UTS,1986,FALSE,FALSE,FALSE,FALSE
467,19860505,1986-05-05,Kevin Curren,Diego Perez,Forest Hills,R32,6-2 6-2,PLAYED,backbone,S+TML+DH+UTS,1986,FALSE,FALSE,FALSE,FALSE
468,19860505,1986-05-05,Diego Perez,Pablo Arraya,Forest Hills,R16,5-7 6-2 6-1,PLAYED,backbone,S+TML+DH+UTS,1986,FALSE,FALSE,FALSE,FALSE
469,19860505,1986-05-05,Pablo Arraya,Yannick Noah,Forest Hills,QF,6-3 6-2,PLAYED,backbone,S+TML+DH+UTS,1986,FALSE,FALSE,FALSE,FALSE
470,19860512,1986-05-12,Yannick Noah,Ivan Lendl,Rome,SF,1-6 6-2 7-6,PLAYED,backbone,S+TML+DH+UTS,1986,FALSE,FALSE,FALSE,FALSE
471,19860623,1986-06-23,Ivan Lendl,Boris Becker,Wimbledon,F,6-4 6-3 7-5,PLAYED,backbone,S+TML+DH+UTS,1986,FALSE,FALSE,FALSE,FALSE
472,19860804,1986-08-04,Boris Becker,Ivan Lendl,Stratton Mountain,F,6-4 7-6,PLAYED,backbone,S+TML+DH+UTS,1986,FALSE,FALSE,FALSE,FALSE
473,19860811,1986-08-11,Ivan Lendl,Kevin Curren,Montreal / Toronto,R16,7-6 7-6,PLAYED,backbone,S+TML+DH+UTS,1986,FALSE,FALSE,FALSE,FALSE
474,19860811,1986-08-11,Kevin Curren,Christo Steyn,Montreal / Toronto,QF,7-6 7-6,PLAYED,backbone,S+TML+DH+UTS,1986,FALSE,FALSE,FALSE,FALSE
475,19860811,1986-08-11,Christo Steyn,Stefan Edberg,Montreal / Toronto,SF,6-1 6-2,PLAYED,backbone,S+TML+DH+UTS,1986,FALSE,FALSE,FALSE,FALSE
476,19860811,1986-08-11,Stefan Edberg,Boris Becker,Montreal / Toronto,F,6-4 3-6 6-3,PLAYED,backbone,S+TML+DH+UTS,1986,FALSE,FALSE,FALSE,FALSE
477,19860826,1986-08-26,Boris Becker,Miloslav Mecir,US Open,SF,4-6 6-3 6-4 3-6 6-3,PLAYED,backbone,S+TML+DH+UTS,1986,FALSE,FALSE,FALSE,FALSE
478,19860826,1986-08-26,Miloslav Mecir,Ivan Lendl,US Open,F,6-4 6-2 6-0,PLAYED,backbone,S+TML+DH+UTS,1986,FALSE,FALSE,FALSE,FALSE
479,19861013,1986-10-13,Ivan Lendl,Boris Becker,Sydney Indoor,F,3-6 7-6 6-2 6-0,PLAYED,backbone,S+TML+DH+UTS,1986,FALSE,FALSE,FALSE,FALSE
480,19861201,1986-12-01,Boris Becker,Ivan Lendl,Masters Dec,F,6-4 6-4 6-4,PLAYED,backbone,S+TML+DH+UTS,1986,FALSE,FALSE,FALSE,FALSE
481,19870112,1987-01-12,Ivan Lendl,Pat Cash,Australian Open,SF,7-6 5-7 7-6 6-4,PLAYED,backbone,S+TML+DH+UTS,1987,FALSE,FALSE,FALSE,FALSE
482,19870112,1987-01-12,Pat Cash,Stefan Edberg,Australian Open,F,6-3 6-4 3-6 5-7 6-3,PLAYED,backbone,S+TML+DH+UTS,1987,FALSE,FALSE,FALSE,FALSE
483,19870216,1987-02-16,Stefan Edberg,Boris Becker,Indian Wells,F,6-4 6-4 7-5,PLAYED,backbone,S+TML+DH+UTS,1987,FALSE,FALSE,FALSE,FALSE
484,19870323,1987-03-23,Boris Becker,Anders Jarryd,Brussels,QF,4-6 6-3 6-4,PLAYED,backbone,S+TML+DH+UTS,1987,FALSE,FALSE,FALSE,FALSE
485,19870323,1987-03-23,Anders Jarryd,John McEnroe,Brussels,SF,6-3 6-3,PLAYED,backbone,S+TML+DH+UTS,1987,FALSE,FALSE,FALSE,FALSE
486,19870323,1987-03-23,John McEnroe,Mats Wilander,Brussels,F,6-3 6-4,PLAYED,backbone,S+TML+DH+UTS,1987,FALSE,FALSE,FALSE,FALSE
487,19870330,1987-03-30,Mats Wilander,Miloslav Mecir,Milan,SF,6-0 6-2,PLAYED,backbone,S+TML+DH+UTS,1987,FALSE,FALSE,FALSE,FALSE
488,19870330,1987-03-30,Miloslav Mecir,Boris Becker,Milan,F,6-4 6-3,PLAYED,backbone,S+TML+DH+UTS,1987,FALSE,FALSE,FALSE,FALSE
489,19870420,1987-04-20,Boris Becker,Jimmy Arias,Monte Carlo,R32,6-3 6-3,PLAYED,backbone,S+TML+DH+UTS,1987,FALSE,FALSE,FALSE,FALSE
490,19870420,1987-04-20,Jimmy Arias,Mats Wilander,Monte Carlo,F,4-6 7-5 6-1 6-3,PLAYED,backbone,S+TML+DH+UTS,1987,FALSE,FALSE,FALSE,FALSE
491,19870525,1987-05-25,Mats Wilander,Ivan Lendl,Roland Garros,F,7-5 6-2 3-6 7-6,PLAYED,backbone,S+TML+DH+UTS,1987,FALSE,FALSE,FALSE,FALSE
492,19870622,1987-06-22,Ivan Lendl,Pat Cash,Wimbledon,F,7-6 6-2 7-5,PLAYED,backbone,S+TML+DH+UTS,1987,FALSE,FALSE,FALSE,FALSE
493,19870803,1987-08-03,Pat Cash,Andre Agassi,Stratton Mountain,R32,7-6 7-6,PLAYED,backbone,S+TML+DH+UTS,1987,FALSE,FALSE,FALSE,FALSE
494,19870803,1987-08-03,Andre Agassi,Ivan Lendl,Stratton Mountain,SF,6-2 5-7 6-3,PLAYED,backbone,S+TML+DH+UTS,1987,FALSE,FALSE,FALSE,FALSE
495,19870928,1987-09-28,Ivan Lendl,Peter Lundgren,San Francisco,SF,6-3 4-6 7-6,PLAYED,backbone,S+TML+DH+UTS,1987,FALSE,FALSE,FALSE,FALSE
496,19871005,1987-10-05,Peter Lundgren,Eliot Teltscher,Scottsdale,QF,3-6 6-3 6-4,PLAYED,backbone,S+TML+DH+UTS,1987,FALSE,FALSE,FALSE,FALSE
497,19871005,1987-10-05,Eliot Teltscher,Brad Gilbert,Scottsdale,F,6-2 6-2,PLAYED,backbone,S+TML+DH+UTS,1987,FALSE,FALSE,FALSE,FALSE
498,19871012,1987-10-12,Brad Gilbert,Amos Mansdorf,Tel Aviv,F,3-6 6-3 6-4,PLAYED,backbone,S+TML+DH+UTS,1987,FALSE,FALSE,FALSE,FALSE
499,19871019,1987-10-19,Amos Mansdorf,Jonas Svensson,Vienna,F,1-6 1-6 6-2 6-3 7-5,PLAYED,backbone,S+TML+DH+UTS,1987,FALSE,FALSE,FALSE,FALSE
500,19871102,1987-11-02,Jonas Svensson,Stefan Edberg,Stockholm,F,7-5 6-2 4-6 6-4,PLAYED,backbone,S+TML+DH+UTS,1987,FALSE,FALSE,FALSE,FALSE
501,19871202,1987-12-02,Stefan Edberg,Mats Wilander,Masters,SF,6-2 4-6 6-3,PLAYED,backbone,S+TML+DH+UTS,1987,FALSE,FALSE,FALSE,FALSE
502,19871202,1987-12-02,Mats Wilander,Ivan Lendl,Masters,F,6-2 6-2 6-3,PLAYED,backbone,S+TML+DH+UTS,1987,FALSE,FALSE,FALSE,FALSE
503,19880111,1988-01-11,Ivan Lendl,Pat Cash,Australian Open,SF,6-4 2-6 6-2 4-6 6-2,PLAYED,backbone,S+TML+DH+UTS,1988,FALSE,FALSE,FALSE,FALSE
504,19880111,1988-01-11,Pat Cash,Mats Wilander,Australian Open,F,6-3 6-7 3-6 6-1 8-6,PLAYED,backbone,S+TML+DH+UTS,1988,FALSE,FALSE,FALSE,FALSE
505,19880307,1988-03-07,Mats Wilander,Jay Berger,Orlando,R16,6-0 7-5,PLAYED,backbone,S+TML+DH+UTS,1988,FALSE,FALSE,FALSE,FALSE
506,19880307,1988-03-07,Jay Berger,Andrei Chesnokov,Orlando,SF,3-6 6-2 6-1,PLAYED,backbone,S+TML+DH+UTS,1988,FALSE,FALSE,FALSE,FALSE
507,19880314,1988-03-14,Andrei Chesnokov,Yannick Noah,Key Biscayne,QF,6-1 6-4 6-4,PLAYED,backbone,S+TML+DH+UTS,1988,FALSE,FALSE,FALSE,FALSE
508,19880314,1988-03-14,Yannick Noah,Mats Wilander,Key Biscayne,SF,6-4 6-4 6-3,PLAYED,backbone,S+TML+DH+UTS,1988,FALSE,FALSE,FALSE,FALSE
509,19880418,1988-04-18,Mats Wilander,Claudio Pistolesi,Monte Carlo,R16,2-6 7-6 6-2,PLAYED,backbone,S+TML+DH+UTS,1988,FALSE,FALSE,FALSE,FALSE
510,19880418,1988-04-18,Claudio Pistolesi,Martin Jaite,Monte Carlo,QF,6-2 6-0,PLAYED,backbone,S+TML+DH+UTS,1988,FALSE,FALSE,FALSE,FALSE
511,19880418,1988-04-18,Martin Jaite,Ivan Lendl,Monte Carlo,F,5-7 6-4 7-5 6-3,PLAYED,backbone,S+TML+DH+UTS,1988,FALSE,FALSE,FALSE,FALSE
512,19880523,1988-05-23,Ivan Lendl,Jonas Svensson,Roland Garros,QF,7-6 7-5 6-2,PLAYED,backbone,S+TML+DH+UTS,1988,FALSE,FALSE,FALSE,FALSE
513,19880523,1988-05-23,Jonas Svensson,Henri Leconte,Roland Garros,SF,7-6 6-2 6-3,PLAYED,backbone,S+TML+DH+UTS,1988,FALSE,FALSE,FALSE,FALSE
514,19880523,1988-05-23,Henri Leconte,Mats Wilander,Roland Garros,F,7-5 6-2 6-1,PLAYED,backbone,S+TML+DH+UTS,1988,FALSE,FALSE,FALSE,FALSE
515,19880620,1988-06-20,Mats Wilander,Miloslav Mecir,Wimbledon,QF,6-3 6-1 6-3,PLAYED,backbone,S+TML+DH+UTS,1988,FALSE,FALSE,FALSE,FALSE
516,19880620,1988-06-20,Miloslav Mecir,Stefan Edberg,Wimbledon,SF,4-6 2-6 6-4 6-3 6-4,PLAYED,backbone,S+TML+DH+UTS,1988,FALSE,FALSE,FALSE,FALSE
517,19880808,1988-08-08,Stefan Edberg,Mark Woodforde,Montreal / Toronto,R32,6-7 7-5 6-2,PLAYED,backbone,S+TML+DH+UTS,1988,FALSE,FALSE,FALSE,FALSE
518,19880808,1988-08-08,Mark Woodforde,Kevin Curren,Montreal / Toronto,SF,6-4 6-2,PLAYED,backbone,S+TML+DH+UTS,1988,FALSE,FALSE,FALSE,FALSE
519,19880808,1988-08-08,Kevin Curren,Ivan Lendl,Montreal / Toronto,F,7-6 6-2,PLAYED,backbone,S+TML+DH+UTS,1988,FALSE,FALSE,FALSE,FALSE
520,19880829,1988-08-29,Ivan Lendl,Mats Wilander,US Open,F,6-4 4-6 6-3 5-7 6-4,PLAYED,backbone,S+TML+DH+UTS,1988,FALSE,FALSE,FALSE,FALSE
521,19881031,1988-10-31,Mats Wilander,Dan Goldie,Stockholm,R16,6-1 6-4,PLAYED,backbone,S+TML+DH+UTS,1988,FALSE,FALSE,FALSE,FALSE
522,19881031,1988-10-31,Dan Goldie,Boris Becker,Stockholm,SF,6-3 6-2,PLAYED,backbone,S+TML+DH+UTS,1988,FALSE,FALSE,FALSE,FALSE
523,19881130,1988-11-30,Boris Becker,Stefan Edberg,Masters,RR,7-6 3-6 6-4,PLAYED,backbone,S+TML+DH+UTS,1988,FALSE,FALSE,FALSE,FALSE
524,19881130,1988-11-30,Stefan Edberg,Ivan Lendl,Masters,SF,6-3 7-6,PLAYED,backbone,S+TML+DH+UTS,1988,FALSE,FALSE,FALSE,FALSE
525,19881130,1988-11-30,Ivan Lendl,Boris Becker,Masters,F,5-7 7-6 3-6 6-2 7-6,PLAYED,backbone,S+TML+DH+UTS,1988,FALSE,FALSE,FALSE,FALSE
526,19890116,1989-01-16,Boris Becker,Jonas Svensson,Australian Open,R16,7-6 6-4 6-3,PLAYED,backbone,S+TML+DH+UTS,1989,FALSE,FALSE,FALSE,FALSE
527,19890116,1989-01-16,Jonas Svensson,Jan Gunnarsson,Australian Open,QF,6-0 6-3 4-6 6-4,PLAYED,backbone,S+TML+DH+UTS,1989,FALSE,FALSE,FALSE,FALSE
528,19890116,1989-01-16,Jan Gunnarsson,Miloslav Mecir,Australian Open,SF,7-5 6-2 6-2,PLAYED,backbone,S+TML+DH+UTS,1989,FALSE,FALSE,FALSE,FALSE
529,19890116,1989-01-16,Miloslav Mecir,Ivan Lendl,Australian Open,F,6-2 6-2 6-2,PLAYED,backbone,S+TML+DH+UTS,1989,FALSE,FALSE,FALSE,FALSE
530,19890228,1989-02-28,Ivan Lendl,John McEnroe,Dallas WCT,SF,6-7 7-6 6-2 7-5,PLAYED,backbone,S+TML+DH+UTS,1989,FALSE,FALSE,FALSE,FALSE
531,19890417,1989-04-17,John McEnroe,Stefan Edberg,Tokyo Outdoor,SF,6-4 6-3,PLAYED,backbone,S+TML+DH+UTS,1989,FALSE,FALSE,FALSE,FALSE
532,19890501,1989-05-01,Stefan Edberg,Martin Strelba,Munich,SF,6-3 6-3,PLAYED,backbone,S+TML+DH+UTS,1989,FALSE,FALSE,FALSE,FALSE
533,19890501,1989-05-01,Martin Strelba,Andrei Chesnokov,Munich,F,5-7 7-6 6-2,PLAYED,backbone,S+TML+DH+UTS,1989,FALSE,FALSE,FALSE,FALSE
534,19890508,1989-05-08,Andrei Chesnokov,Jan Gunnarsson,Hamburg,R64,6-4 6-3,PLAYED,backbone,S+TML+DH+UTS,1989,FALSE,FALSE,FALSE,FALSE
535,19890508,1989-05-08,Jan Gunnarsson,Carl Uwe Steeb,Hamburg,R32,6-2 7-5,PLAYED,backbone,S+TML+DH+UTS,1989,FALSE,FALSE,FALSE,FALSE
536,19890508,1989-05-08,Carl Uwe Steeb,Ivan Lendl,Hamburg,SF,4-6 6-3 6-1,PLAYED,backbone,S+TML+DH+UTS,1989,FALSE,FALSE,FALSE,FALSE
537,19890529,1989-05-29,Ivan Lendl,Michael Chang,Roland Garros,R16,4-6 4-6 6-3 6-3 6-3,PLAYED,backbone,S+TML+DH+UTS,1989,FALSE,FALSE,FALSE,FALSE
538,19890626,1989-06-26,Michael Chang,Tim Mayotte,Wimbledon,R16,6-3 6-1 6-3,PLAYED,backbone,S+TML+DH+UTS,1989,FALSE,FALSE,FALSE,FALSE
539,19890626,1989-06-26,Tim Mayotte,Stefan Edberg,Wimbledon,QF,7-6 7-6 6-3,PLAYED,backbone,S+TML+DH+UTS,1989,FALSE,FALSE,FALSE,FALSE
540,19890626,1989-06-26,Stefan Edberg,Boris Becker,Wimbledon,F,6-0 7-6 6-4,PLAYED,backbone,S+TML+DH+UTS,1989,FALSE,FALSE,FALSE,FALSE
541,19890814,1989-08-14,Boris Becker,Brad Gilbert,Cincinnati,SF,3-6 6-3 6-4,PLAYED,backbone,S+TML+DH+UTS,1989,FALSE,FALSE,FALSE,FALSE
542,19890828,1989-08-28,Brad Gilbert,Todd Witsken,US Open,R128,4-6 7-6 4-6 6-3 6-2,PLAYED,backbone,S+TML+DH+UTS,1989,FALSE,FALSE,FALSE,FALSE
543,19890828,1989-08-28,Todd Witsken,Yannick Noah,US Open,R64,6-2 6-3 6-4,PLAYED,backbone,S+TML+DH+UTS,1989,FALSE,FALSE,FALSE,FALSE
544,19890828,1989-08-28,Yannick Noah,Boris Becker,US Open,QF,6-3 6-3 6-2,PLAYED,backbone,S+TML+DH+UTS,1989,FALSE,FALSE,FALSE,FALSE
545,19891106,1989-11-06,Boris Becker,Jan Gunnarsson,Stockholm,R16,6-3 7-5,PLAYED,backbone,S+TML+DH+UTS,1989,FALSE,FALSE,FALSE,FALSE
546,19891106,1989-11-06,Jan Gunnarsson,Mats Wilander,Stockholm,QF,6-3 6-0,PLAYED,backbone,S+TML+DH+UTS,1989,FALSE,FALSE,FALSE,FALSE
547,19891106,1989-11-06,Mats Wilander,Magnus Gustafsson,Stockholm,SF,7-6 6-4,PLAYED,backbone,S+TML+DH+UTS,1989,FALSE,FALSE,FALSE,FALSE
548,19891106,1989-11-06,Magnus Gustafsson,Ivan Lendl,Stockholm,F,7-5 6-0 6-3,PLAYED,backbone,S+TML+DH+UTS,1989,FALSE,FALSE,FALSE,FALSE
549,19891128,1989-11-28,Ivan Lendl,Stefan Edberg,Masters,SF,7-6 7-5,PLAYED,backbone,S+TML+DH+UTS,1989,FALSE,FALSE,FALSE,FALSE
550,19900115,1990-01-15,Stefan Edberg,Ivan Lendl,Australian Open,F,4-6 7-6 5-2 RET,RET,backbone,S+TML+DH+UTS,1990,FALSE,FALSE,TRUE,FALSE
551,19900219,1990-02-19,Ivan Lendl,Boris Becker,Stuttgart Indoor,F,6-2 6-2,PLAYED,backbone,S+TML+DH+UTS,1990,FALSE,FALSE,FALSE,FALSE
552,19900305,1990-03-05,Boris Becker,Andre Agassi,Indian Wells Masters,SF,6-4 6-1,PLAYED,backbone,S+TML+DH+UTS,1990,FALSE,FALSE,FALSE,FALSE
553,19900305,1990-03-05,Andre Agassi,Stefan Edberg,Indian Wells Masters,F,6-4 5-7 7-6 7-6,PLAYED,backbone,S+TML+DH+UTS,1990,FALSE,FALSE,FALSE,FALSE
554,19900316,1990-03-16,Stefan Edberg,Andre Agassi,Miami Masters,F,6-1 6-4 0-6 6-2,PLAYED,backbone,S+TML+DH+UTS,1990,FALSE,FALSE,FALSE,FALSE
555,19900507,1990-05-07,Andre Agassi,Magnus Gustafsson,Hamburg Masters,R16,7-6 7-6,PLAYED,backbone,S+TML+DH+UTS,1990,FALSE,FALSE,FALSE,FALSE
556,19900507,1990-05-07,Magnus Gustafsson,Juan Aguilera,Hamburg Masters,QF,6-1 6-4,PLAYED,backbone,S+TML+DH+UTS,1990,FALSE,FALSE,FALSE,FALSE
557,19900514,1990-05-14,Juan Aguilera,Alexander Volkov,Rome Masters,R64,6-3 1-6 6-4,PLAYED,backbone,S+TML+DH+UTS,1990,FALSE,FALSE,FALSE,FALSE
558,19900514,1990-05-14,Alexander Volkov,Guy Forget,Rome Masters,R32,6-1 3-6 6-2,PLAYED,backbone,S+TML+DH+UTS,1990,FALSE,FALSE,FALSE,FALSE
559,19900514,1990-05-14,Guy Forget,Thomas Muster,Rome Masters,QF,6-2 3-6 6-3,PLAYED,backbone,S+TML+DH+UTS,1990,FALSE,FALSE,FALSE,FALSE
560,19900521,1990-05-21,Thomas Muster,Stefan Edberg,Dusseldorf,RR,6-2 6-4,PLAYED,backbone,S+TML+DH+UTS,1990,FALSE,FALSE,FALSE,FALSE
561,19900528,1990-05-28,Stefan Edberg,Sergi Bruguera,Roland Garros,R128,6-4 6-2 6-1,PLAYED,backbone,S+TML+DH+UTS,1990,FALSE,FALSE,FALSE,FALSE
562,19900528,1990-05-28,Sergi Bruguera,Jonas Svensson,Roland Garros,R64,2-6 2-6 6-4 6-4 6-0,PLAYED,backbone,S+TML+DH+UTS,1990,FALSE,FALSE,FALSE,FALSE
563,19900528,1990-05-28,Jonas Svensson,Andre Agassi,Roland Garros,SF,6-1 6-4 3-6 6-3,PLAYED,backbone,S+TML+DH+UTS,1990,FALSE,FALSE,FALSE,FALSE
564,19900528,1990-05-28,Andre Agassi,Andres Gomez,Roland Garros,F,6-3 2-6 6-4 6-4,PLAYED,backbone,S+TML+DH+UTS,1990,FALSE,FALSE,FALSE,FALSE
565,19900625,1990-06-25,Andres Gomez,Jim Grabb,Wimbledon,R128,6-4 6-2 6-2,PLAYED,backbone,S+TML+DH+UTS,1990,FALSE,FALSE,FALSE,FALSE
566,19900625,1990-06-25,Jim Grabb,Christian Bergstrom,Wimbledon,R32,7-6 6-4 6-2,PLAYED,backbone,S+TML+DH+UTS,1990,FALSE,FALSE,FALSE,FALSE
567,19900625,1990-06-25,Christian Bergstrom,Stefan Edberg,Wimbledon,QF,6-3 6-2 6-4,PLAYED,backbone,S+TML+DH+UTS,1990,FALSE,FALSE,FALSE,FALSE
568,19900827,1990-08-27,Stefan Edberg,Alexander Volkov,US Open,R128,6-3 7-6 6-2,PLAYED,backbone,S+TML+DH+UTS,1990,FALSE,FALSE,FALSE,FALSE
569,19900827,1990-08-27,Alexander Volkov,Todd Witsken,US Open,R64,6-2 6-2 6-3,PLAYED,backbone,S+TML+DH+UTS,1990,FALSE,FALSE,FALSE,FALSE
570,19900827,1990-08-27,Todd Witsken,Kevin Curren,US Open,R32,6-4 6-3 6-3,PLAYED,backbone,S+TML+DH+UTS,1990,FALSE,FALSE,FALSE,FALSE
571,19900827,1990-08-27,Kevin Curren,David Wheaton,US Open,R16,7-5 7-6 4-6 6-4,PLAYED,backbone,S+TML+DH+UTS,1990,FALSE,FALSE,FALSE,FALSE
572,19900827,1990-08-27,David Wheaton,John McEnroe,US Open,QF,6-1 6-4 6-4,PLAYED,backbone,S+TML+DH+UTS,1990,FALSE,FALSE,FALSE,FALSE
573,19900827,1990-08-27,John McEnroe,Pete Sampras,US Open,SF,6-2 6-4 3-6 6-3,PLAYED,backbone,S+TML+DH+UTS,1990,FALSE,FALSE,FALSE,FALSE
574,19901022,1990-10-22,Pete Sampras,Boris Becker,Stockholm Masters,SF,6-4 6-4,PLAYED,backbone,S+TML+DH+UTS,1990,FALSE,FALSE,FALSE,FALSE
575,19901029,1990-10-29,Boris Becker,Stefan Edberg,Paris Masters,F,3-3 RET,RET,backbone,S+TML+DH+UTS,1990,FALSE,FALSE,TRUE,FALSE
576,19901112,1990-11-12,Stefan Edberg,Andre Agassi,Tour Finals,F,5-7 7-6 7-5 6-2,PLAYED,backbone,S+TML+DH+UTS,1990,FALSE,FALSE,FALSE,FALSE
577,19910204,1991-02-04,Andre Agassi,Brad Gilbert,San Francisco,SF,6-1 6-2,PLAYED,backbone,S+TML+UTS,1991,FALSE,FALSE,FALSE,FALSE
578,19910204,1991-02-04,Brad Gilbert,Darren Cahill,San Francisco,F,6-2 3-6 6-4,PLAYED,backbone,S+TML+UTS,1991,FALSE,FALSE,FALSE,FALSE
579,19910211,1991-02-11,Darren Cahill,Kevin Curren,Philadelphia,R16,6-7(7) 6-3 7-6(2),PLAYED,backbone,S+TML+UTS,1991,FALSE,FALSE,FALSE,FALSE
580,19910211,1991-02-11,Kevin Curren,Brad Gilbert,Philadelphia,QF,4-6 6-3 6-0,PLAYED,backbone,S+TML+UTS,1991,FALSE,FALSE,FALSE,FALSE
581,19910211,1991-02-11,Brad Gilbert,Ivan Lendl,Philadelphia,SF,6-4 3-6 6-4,PLAYED,backbone,S+TML+UTS,1991,FALSE,FALSE,FALSE,FALSE
